x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_group__groupe_periode,period_value__valeur_periode,province__province,year__annee,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_min__temp_min,temp_min_units__temp_min_unites,temp_max__temp_max,temp_max_units__temp_max_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-81.1072,44.7458,44.7458,-81.1072,6119500.2016,6119500,Annual,Ann,ON,2016,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.1072,44.7458,44.7458,-81.1072,6119500.2017,6119500,Annual,Ann,ON,2017,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1990,6119511,Annual,Ann,ON,1990,7,C,2,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1991,6119511,Annual,Ann,ON,1991,7.2,C,2.1,C,12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1992,6119511,Annual,Ann,ON,1992,5.4,C,0.6,C,10.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1993,6119511,Annual,Ann,ON,1993,5.5,C,0.4,C,10.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1994,6119511,Annual,Ann,ON,1994,5.4,C,0.1,C,10.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1995,6119511,Annual,Ann,ON,1995,6.2,C,1.3,C,10.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1996,6119511,Annual,Ann,ON,1996,5.4,C,0.7,C,10.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1997,6119511,Annual,Ann,ON,1997,5.7,C,0.7,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1998,6119511,Annual,Ann,ON,1998,8.4,C,3.2,C,13.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.1999,6119511,Annual,Ann,ON,1999,7.6,C,2.4,C,12.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2000,6119511,Annual,Ann,ON,2000,6.5,C,1.6,C,11.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2001,6119511,Annual,Ann,ON,2001,7.5,C,2.7,C,12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2002,6119511,Annual,Ann,ON,2002,7.2,C,2.4,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2003,6119511,Annual,Ann,ON,2003,5.9,C,0.8,C,10.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2004,6119511,Annual,Ann,ON,2004,6.1,C,1.2,C,10.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2005,6119511,Annual,Ann,ON,2005,6.8,C,1.9,C,11.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2006,6119511,Annual,Ann,ON,2006,-9999.9,C,2.6,C,11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2007,6119511,Annual,Ann,ON,2007,6.5,C,1.6,C,11.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2008,6119511,Annual,Ann,ON,2008,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.7,44.1,44.1,-80.7,6119511.2009,6119511,Annual,Ann,ON,2009,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1990,6119M51,Annual,Ann,ON,1990,,C,,C,,C,,mm,,mm,,mm,1015.8,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1991,6119M51,Annual,Ann,ON,1991,,C,,C,,C,,mm,,mm,,mm,1016.4,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1992,6119M51,Annual,Ann,ON,1992,,C,,C,,C,,mm,,mm,,mm,1016.2,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1993,6119M51,Annual,Ann,ON,1993,,C,,C,,C,,mm,,mm,,mm,1016,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1994,6119M51,Annual,Ann,ON,1994,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1995,6119M51,Annual,Ann,ON,1995,,C,,C,,C,,mm,,mm,,mm,1014.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1996,6119M51,Annual,Ann,ON,1996,,C,,C,,C,,mm,,mm,,mm,1015.3,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1997,6119M51,Annual,Ann,ON,1997,,C,,C,,C,,mm,,mm,,mm,1014.8,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1998,6119M51,Annual,Ann,ON,1998,,C,,C,,C,,mm,,mm,,mm,1015.1,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.1999,6119M51,Annual,Ann,ON,1999,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2000,6119M51,Annual,Ann,ON,2000,,C,,C,,C,,mm,,mm,,mm,1016.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2001,6119M51,Annual,Ann,ON,2001,,C,,C,,C,,mm,,mm,,mm,1016.5,hPa,993.1,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2002,6119M51,Annual,Ann,ON,2002,,C,,C,,C,,mm,,mm,,mm,1016.4,hPa,993.1,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2003,6119M51,Annual,Ann,ON,2003,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2004,6119M51,Annual,Ann,ON,2004,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2005,6119M51,Annual,Ann,ON,2005,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2006,6119M51,Annual,Ann,ON,2006,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2007,6119M51,Annual,Ann,ON,2007,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2008,6119M51,Annual,Ann,ON,2008,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2009,6119M51,Annual,Ann,ON,2009,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2010,6119M51,Annual,Ann,ON,2010,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2011,6119M51,Annual,Ann,ON,2011,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2012,6119M51,Annual,Ann,ON,2012,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2013,6119M51,Annual,Ann,ON,2013,,C,,C,,C,,mm,,mm,,mm,1015.7,hPa,992.3,hPa,,kph
-80.37,45.03,45.03,-80.37,6119M51.2014,6119M51,Annual,Ann,ON,2014,,C,,C,,C,,mm,,mm,,mm,1015,hPa,991.6,hPa,,kph
-81.5,43.5,43.5,-81.5,6121025.1990,6121025,Annual,Ann,ON,1990,8.4,C,3.7,C,13,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.5,43.5,43.5,-81.5,6121025.1991,6121025,Annual,Ann,ON,1991,8.7,C,4,C,13.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.5,43.5,43.5,-81.5,6121025.1992,6121025,Annual,Ann,ON,1992,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.5,43.5,43.5,-81.5,6121025.1993,6121025,Annual,Ann,ON,1993,7.2,C,2.7,C,11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1990,61219J2,Annual,Ann,ON,1990,,C,,C,,C,,mm,,mm,,mm,1015.2,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1991,61219J2,Annual,Ann,ON,1991,,C,,C,,C,,mm,,mm,,mm,1015.5,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1992,61219J2,Annual,Ann,ON,1992,,C,,C,,C,,mm,,mm,,mm,1015.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1993,61219J2,Annual,Ann,ON,1993,,C,,C,,C,,mm,,mm,,mm,1015,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1994,61219J2,Annual,Ann,ON,1994,,C,,C,,C,,mm,,mm,,mm,1016.5,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1995,61219J2,Annual,Ann,ON,1995,,C,,C,,C,,mm,,mm,,mm,1014.7,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1996,61219J2,Annual,Ann,ON,1996,,C,,C,,C,,mm,,mm,,mm,1015.3,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1997,61219J2,Annual,Ann,ON,1997,,C,,C,,C,,mm,,mm,,mm,1014.4,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1998,61219J2,Annual,Ann,ON,1998,,C,,C,,C,,mm,,mm,,mm,1014.8,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.1999,61219J2,Annual,Ann,ON,1999,,C,,C,,C,,mm,,mm,,mm,1015.8,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2000,61219J2,Annual,Ann,ON,2000,,C,,C,,C,,mm,,mm,,mm,1015.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2001,61219J2,Annual,Ann,ON,2001,,C,,C,,C,,mm,,mm,,mm,1015.6,hPa,993.4,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2002,61219J2,Annual,Ann,ON,2002,,C,,C,,C,,mm,,mm,,mm,1016.1,hPa,994,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2003,61219J2,Annual,Ann,ON,2003,,C,,C,,C,,mm,,mm,,mm,1015.7,hPa,993.5,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2004,61219J2,Annual,Ann,ON,2004,,C,,C,,C,,mm,,mm,,mm,1017.2,hPa,995,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2005,61219J2,Annual,Ann,ON,2005,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,994,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2006,61219J2,Annual,Ann,ON,2006,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,992.5,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2007,61219J2,Annual,Ann,ON,2007,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,993.6,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2008,61219J2,Annual,Ann,ON,2008,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2009,61219J2,Annual,Ann,ON,2009,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,993.8,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2010,61219J2,Annual,Ann,ON,2010,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2011,61219J2,Annual,Ann,ON,2011,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2012,61219J2,Annual,Ann,ON,2012,,C,,C,,C,,mm,,mm,,mm,-9999.9,hPa,-9999.9,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2013,61219J2,Annual,Ann,ON,2013,,C,,C,,C,,mm,,mm,,mm,1015.4,hPa,993.2,hPa,,kph
-81.73,45.33,45.33,-81.73,61219J2.2014,61219J2,Annual,Ann,ON,2014,,C,,C,,C,,mm,,mm,,mm,1014.7,hPa,992.5,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1990,6122847,Annual,Ann,ON,1990,8.9,C,4.5,C,13.3,C,,mm,,mm,,mm,1016.2,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1991,6122847,Annual,Ann,ON,1991,9.3,C,4.7,C,13.9,C,,mm,,mm,,mm,1017.4,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1992,6122847,Annual,Ann,ON,1992,7.8,C,3.3,C,12.2,C,,mm,,mm,,mm,1016.3,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1993,6122847,Annual,Ann,ON,1993,7.5,C,3.2,C,11.8,C,,mm,,mm,,mm,1016.4,hPa,990.5,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1994,6122847,Annual,Ann,ON,1994,7.2,C,2.9,C,11.5,C,,mm,,mm,,mm,1017,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1995,6122847,Annual,Ann,ON,1995,7,C,2.9,C,11.2,C,,mm,,mm,,mm,1015.5,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1996,6122847,Annual,Ann,ON,1996,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,1016,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1997,6122847,Annual,Ann,ON,1997,6.7,C,2.4,C,11,C,,mm,,mm,,mm,1015.3,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1998,6122847,Annual,Ann,ON,1998,9.2,C,4.9,C,13.5,C,,mm,,mm,,mm,1015.6,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.1999,6122847,Annual,Ann,ON,1999,8.6,C,4,C,13.1,C,,mm,,mm,,mm,1016.8,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2000,6122847,Annual,Ann,ON,2000,7.6,C,3.5,C,11.8,C,,mm,,mm,,mm,1016.8,hPa,-9999.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2001,6122847,Annual,Ann,ON,2001,8.8,C,4.7,C,12.9,C,,mm,,mm,,mm,1016.5,hPa,990.6,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2002,6122847,Annual,Ann,ON,2002,8.6,C,4.5,C,12.7,C,,mm,,mm,,mm,1016.3,hPa,990.4,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2003,6122847,Annual,Ann,ON,2003,7.1,C,2.7,C,11.6,C,,mm,,mm,,mm,1015.6,hPa,989.6,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2004,6122847,Annual,Ann,ON,2004,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,1017.1,hPa,991.1,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2005,6122847,Annual,Ann,ON,2005,8,C,3.6,C,12.3,C,,mm,,mm,,mm,1016.2,hPa,990.3,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2006,6122847,Annual,Ann,ON,2006,8.7,C,4.6,C,12.7,C,,mm,,mm,,mm,1015.3,hPa,989.4,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2007,6122847,Annual,Ann,ON,2007,8,C,3.8,C,12.3,C,,mm,,mm,,mm,1016.5,hPa,990.5,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2008,6122847,Annual,Ann,ON,2008,7.5,C,3.4,C,11.6,C,,mm,,mm,,mm,1015.4,hPa,989.4,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2009,6122847,Annual,Ann,ON,2009,7.1,C,2.8,C,11.3,C,,mm,,mm,,mm,1015.8,hPa,989.8,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2010,6122847,Annual,Ann,ON,2010,8.5,C,4.4,C,12.6,C,,mm,,mm,,mm,1014.5,hPa,988.6,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2011,6122847,Annual,Ann,ON,2011,8,C,3.9,C,12,C,,mm,,mm,,mm,1014.8,hPa,988.9,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2012,6122847,Annual,Ann,ON,2012,9.5,C,5.1,C,13.8,C,,mm,,mm,,mm,1015.2,hPa,989.4,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2013,6122847,Annual,Ann,ON,2013,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,1016.2,hPa,990.3,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2014,6122847,Annual,Ann,ON,2014,6.3,C,2.1,C,10.5,C,,mm,,mm,,mm,1015.7,hPa,989.7,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2015,6122847,Annual,Ann,ON,2015,7.3,C,2.8,C,11.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2016,6122847,Annual,Ann,ON,2016,8.9,C,4.7,C,13.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2017,6122847,Annual,Ann,ON,2017,8.5,C,4.5,C,12.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2018,6122847,Annual,Ann,ON,2018,7.9,C,3.8,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.7,43.7,43.7,-81.7,6122847.2019,6122847,Annual,Ann,ON,2019,7.2,C,3,C,11.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1990,6124127,Annual,Ann,ON,1990,7.5,C,2.6,C,12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1991,6124127,Annual,Ann,ON,1991,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1992,6124127,Annual,Ann,ON,1992,6.2,C,1.7,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1993,6124127,Annual,Ann,ON,1993,6.8,C,2.9,C,10.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1994,6124127,Annual,Ann,ON,1994,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1995,6124127,Annual,Ann,ON,1995,7.1,C,3.2,C,11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1996,6124127,Annual,Ann,ON,1996,6.7,C,2.9,C,10.4,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1997,6124127,Annual,Ann,ON,1997,6.8,C,3,C,10.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1998,6124127,Annual,Ann,ON,1998,-9999.9,C,5.5,C,13.5,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.1999,6124127,Annual,Ann,ON,1999,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2000,6124127,Annual,Ann,ON,2000,-9999.9,C,3.6,C,11.7,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2001,6124127,Annual,Ann,ON,2001,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2002,6124127,Annual,Ann,ON,2002,-9999.9,C,4.3,C,12.2,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2003,6124127,Annual,Ann,ON,2003,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2004,6124127,Annual,Ann,ON,2004,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2005,6124127,Annual,Ann,ON,2005,8.5,C,4.2,C,12.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2006,6124127,Annual,Ann,ON,2006,9,C,5.2,C,12.8,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2007,6124127,Annual,Ann,ON,2007,8.3,C,4.2,C,12.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2008,6124127,Annual,Ann,ON,2008,7.9,C,3.8,C,11.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2009,6124127,Annual,Ann,ON,2009,7.4,C,3.1,C,11.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2010,6124127,Annual,Ann,ON,2010,9,C,4.9,C,13.1,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2011,6124127,Annual,Ann,ON,2011,8.3,C,4.1,C,12.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2012,6124127,Annual,Ann,ON,2012,10.1,C,5.7,C,14.3,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2013,6124127,Annual,Ann,ON,2013,8.1,C,4.1,C,12,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2014,6124127,Annual,Ann,ON,2014,6.9,C,2.7,C,11,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2015,6124127,Annual,Ann,ON,2015,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2016,6124127,Annual,Ann,ON,2016,9.4,C,5.1,C,13.6,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2017,6124127,Annual,Ann,ON,2017,9,C,5,C,13,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2018,6124127,Annual,Ann,ON,2018,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.6,44.1,44.1,-81.6,6124127.2019,6124127,Annual,Ann,ON,2019,-9999.9,C,-9999.9,C,-9999.9,C,,mm,,mm,,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1990,6124700,Annual,Ann,ON,1990,7.8,C,2.9,C,12.8,C,1275.2,mm,971.1,mm,304.1,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1991,6124700,Annual,Ann,ON,1991,7.9,C,2.9,C,12.9,C,1290.1,mm,910.8,mm,379.3,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1992,6124700,Annual,Ann,ON,1992,6.3,C,1.5,C,11,C,1248.5,mm,930.1,mm,318.4,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1993,6124700,Annual,Ann,ON,1993,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1994,6124700,Annual,Ann,ON,1994,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1995,6124700,Annual,Ann,ON,1995,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1996,6124700,Annual,Ann,ON,1996,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1997,6124700,Annual,Ann,ON,1997,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1998,6124700,Annual,Ann,ON,1998,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.1999,6124700,Annual,Ann,ON,1999,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2000,6124700,Annual,Ann,ON,2000,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2001,6124700,Annual,Ann,ON,2001,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2002,6124700,Annual,Ann,ON,2002,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2003,6124700,Annual,Ann,ON,2003,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2004,6124700,Annual,Ann,ON,2004,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-81.5,43.9,43.9,-81.5,6124700.2005,6124700,Annual,Ann,ON,2005,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
